;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
956;PB;1;2928876466;0;0;94013900;6152;AUSENTE;3;N;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;94;9401;940139;6;152;0;AUSENTE;AUSENTE
957;PB;1;2928876466;0;0;94013900;6152;AUSENTE;3;N;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;94;9401;940139;6;152;0;AUSENTE;AUSENTE
958;PB;1;2931573018;0;0;00000000;6152;AUSENTE;3;N;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;00;0000;000000;6;152;0;AUSENTE;AUSENTE
959;PB;1;2931573018;0;0;00000000;6152;AUSENTE;3;N;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;00;0000;000000;6;152;0;AUSENTE;AUSENTE
960;CE;1;2930140641;0;0;39202019;6102;AUSENTE;3;N;56112010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;39;3920;392020;6;102;0;00;00000
961;CE;1;2930174840;0;0;39231090;6101;AUSENTE;3;N;56112010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;39;3923;392310;6;101;0;00;00000
962;CE;1;2930174841;0;0;39231090;6101;AUSENTE;3;N;56112010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;39;3923;392310;6;101;0;00;00000
963;PE;1;2947754471;0;0;94032010;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940320;6;152;0;00;00000
964;PE;1;2947754472;0;0;94032010;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940320;6;152;0;00;00000
965;PE;1;2947754473;0;0;94042900;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940429;6;152;0;00;00000
966;PE;1;2947754474;0;0;94041000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940410;6;152;0;00;00000
967;PE;1;2947754475;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
968;PE;1;2947754476;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
969;PE;1;2947754477;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
970;PE;1;2948552189;0;0;94032010;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940320;6;152;0;00;00000
971;PE;1;2948549933;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
972;PE;1;2948549934;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
973;PE;1;2948549935;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
974;PE;1;2948549936;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
975;PE;1;2948549937;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
976;PE;1;2948549938;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
977;PE;1;2948549939;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
978;PE;1;2948549940;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
979;PE;1;2948549941;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
980;PE;1;2948549942;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
981;RN;1;2931748745;0;0;65050011;6102;AUSENTE;4;S;1512010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;15;151;1512;65;6505;650500;6;102;0;AUSENTE;AUSENTE
982;SP;1;2939644551;0;0;90041000;6102;46494990;3;N;47741000;2;ANT;0;1;46;464;4649;47;477;4774;90;9004;900410;6;102;0;AUSENTE;AUSENTE
983;SP;1;2939644552;0;0;90031100;6102;46494990;3;N;47741000;2;ANT;0;1;46;464;4649;47;477;4774;90;9003;900311;6;102;0;AUSENTE;AUSENTE
984;SP;1;2939644553;0;0;90031100;6102;46494990;3;N;47741000;2;ANT;0;1;46;464;4649;47;477;4774;90;9003;900311;6;102;0;AUSENTE;AUSENTE
985;SP;1;2939644554;0;0;90031100;6102;46494990;3;N;47741000;2;ANT;0;1;46;464;4649;47;477;4774;90;9003;900311;6;102;0;AUSENTE;AUSENTE
986;SP;1;2945880683;0;0;71141900;6102;AUSENTE;1;S;47610010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;476;4761;71;7114;711419;6;102;0;AUSENTE;AUSENTE
987;SP;1;2945880684;0;0;71141900;6102;AUSENTE;1;S;47610010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;476;4761;71;7114;711419;6;102;0;AUSENTE;AUSENTE
988;SP;1;2945880685;0;0;71141900;6102;AUSENTE;1;S;47610010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;476;4761;71;7114;711419;6;102;0;AUSENTE;AUSENTE
989;SP;1;2945880686;0;0;71141900;6102;AUSENTE;1;S;47610010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;476;4761;71;7114;711419;6;102;0;AUSENTE;AUSENTE
990;SP;1;2943000396;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
991;SP;1;2943000397;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
992;SP;1;2943000398;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
993;SP;1;2943000399;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
994;SP;1;2943000400;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
995;SP;1;2943000401;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
996;SP;1;2943000402;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
997;SP;1;2943000403;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
998;SP;1;2943000404;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
999;SP;1;2943000405;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
1000;SP;1;2943000406;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1001;SP;1;2943000407;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
1002;SP;1;2943000408;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
1003;SP;1;2943000409;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
1004;SP;1;2943000410;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
1005;SP;1;2943000411;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
1006;SP;1;2943000412;0;0;62052000;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6205;620520;6;101;0;AUSENTE;AUSENTE
1007;SP;1;2943000413;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1008;SP;1;2943000414;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1009;SP;1;2943000415;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1010;SP;1;2943000416;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1011;SP;1;2943000417;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1012;SP;1;2943000418;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1013;SP;1;2943000419;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1014;SP;1;2943000420;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1015;SP;1;2943000421;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1016;SP;1;2943000422;0;0;62034200;6101;AUSENTE;1;S;47130040;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;62;6203;620342;6;101;0;AUSENTE;AUSENTE
1017;PE;1;2930330373;0;0;25081000;6910;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;25;2508;250810;6;910;0;AUSENTE;AUSENTE
1018;MS;3;2944726741;0;20;31021010;6152;10660000;3;N;46231090;2;ANT;0;1;10;106;1066;46;462;4623;31;3102;310210;6;152;0;AUSENTE;AUSENTE
1019;SP;1;2941056832;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1020;SP;1;2941056832;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1021;SP;1;2941056832;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1022;SP;1;2941056832;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1023;SP;1;2941056832;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1024;SP;1;2941056832;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1025;SP;1;2941056833;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1026;SP;1;2941056833;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1027;SP;1;2941056833;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1028;SP;1;2941056833;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1029;SP;1;2941056833;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1030;SP;1;2941056833;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1031;SP;1;2941056834;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1032;SP;1;2941056834;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1033;SP;1;2941056834;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1034;SP;1;2941056834;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1035;SP;1;2941056834;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1036;SP;1;2941056834;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1037;SP;1;2941056835;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1038;SP;1;2941056835;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1039;SP;1;2941056835;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1040;SP;1;2941056835;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1041;SP;1;2941056835;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1042;SP;1;2941056835;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1043;SP;1;2941056836;0;0;39201099;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3920;392010;6;949;0;AUSENTE;AUSENTE
1044;SP;1;2941056836;0;0;39201099;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3920;392010;6;949;0;AUSENTE;AUSENTE
1045;SP;1;2941056836;0;0;39201099;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3920;392010;6;949;0;AUSENTE;AUSENTE
1046;SP;1;2941056836;0;0;39201099;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3920;392010;6;949;0;AUSENTE;AUSENTE
1047;SP;1;2941056836;0;0;39201099;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3920;392010;6;949;0;AUSENTE;AUSENTE
1048;SP;1;2941056836;0;0;39201099;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3920;392010;6;949;0;AUSENTE;AUSENTE
1049;SP;1;2941056837;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1050;SP;1;2941056837;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1051;SP;1;2941056837;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1052;SP;1;2941056837;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1053;SP;1;2941056837;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1054;SP;1;2941056837;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1055;SP;1;2941056838;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1056;SP;1;2941056838;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1057;SP;1;2941056838;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1058;SP;1;2941056838;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1059;SP;1;2941056838;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1060;SP;1;2941056838;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1061;SP;1;2941056839;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1062;SP;1;2941056839;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1063;SP;1;2941056839;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1064;SP;1;2941056839;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1065;SP;1;2941056839;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1066;SP;1;2941056839;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1067;SP;1;2941056840;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1068;SP;1;2941056840;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1069;SP;1;2941056840;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1070;SP;1;2941056840;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1071;SP;1;2941056840;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1072;SP;1;2941056840;0;0;39269090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;39;3926;392690;6;949;0;AUSENTE;AUSENTE
1073;SP;1;2941056841;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1074;SP;1;2941056841;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1075;SP;1;2941056841;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1076;SP;1;2941056841;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1077;SP;1;2941056841;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1078;SP;1;2941056841;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1079;SP;1;2941056842;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1080;SP;1;2941056842;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1081;SP;1;2941056842;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1082;SP;1;2941056842;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1083;SP;1;2941056842;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1084;SP;1;2941056842;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1085;SP;1;2941056843;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1086;SP;1;2941056843;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
1087;SP;1;2941056843;0;0;49111090;6949;AUSENTE;3;N;46443010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;464;4644;49;4911;491110;6;949;0;AUSENTE;AUSENTE
